company_id,sector,region,founded_year,founder_count,founder_prior_exits,founder_technical_pct,initial_funding_stage,initial_capital,months_observed,failed,acquired,fail_month
SU-10874,E-commerce,LatAm,2020,3,0,0.224,Series A,6118766.13,17,True,False,16
SU-10875,SaaS,LatAm,2020,4,0,0.231,Series A,6807692.27,42,False,False,-1
SU-10876,HealthTech,SEA,2021,5,0,0.338,Series B,18787637.91,42,False,False,-1
SU-10877,SaaS,US-Other,2020,2,0,0.331,Series A,11513908.31,32,True,False,31
SU-10878,ClimateTech,Europe,2017,2,0,0.426,Pre-Seed,278539.15,11,True,False,10
SU-10879,DeepTech,US-WestCoast,2014,5,1,0.585,Seed,1739664.23,42,False,False,-1
SU-10880,Marketplace,LatAm,2017,2,1,0.172,Seed,1372723.1,42,False,False,-1
SU-10881,SaaS,US-EastCoast,2016,2,0,0.543,Series B,29772824.73,42,False,False,-1
SU-10882,ConsumerApps,US-EastCoast,2020,4,0,0.46,Seed,1896488.18,20,True,False,19
SU-10883,DeepTech,US-Other,2015,5,1,0.337,Series A,7566428.91,42,False,False,-1
SU-10884,SaaS,US-WestCoast,2014,5,1,0.838,Pre-Seed,302568.15,12,True,False,11
SU-10885,AI/ML,Europe,2018,2,0,0.745,Series A,6226070.8,18,True,False,17
SU-10886,Marketplace,India,2014,3,2,0.75,Seed,893101.87,31,True,False,30
SU-10887,E-commerce,Europe,2018,3,0,0.388,Series A,5956038.56,42,False,False,-1
SU-10888,ConsumerApps,India,2020,4,2,0.31,Seed,1851632.33,42,False,False,-1
SU-10889,Fintech,India,2019,4,1,0.733,Pre-Seed,399561.69,33,True,False,32
SU-10890,DeepTech,US-WestCoast,2016,1,0,0.262,Pre-Seed,365638.02,15,True,False,14
SU-10891,HealthTech,US-EastCoast,2019,4,2,0.45,Seed,4480011.61,36,False,True,35
SU-10892,Fintech,US-WestCoast,2017,2,1,0.522,Series A,8845512.53,14,True,False,13
SU-10893,ConsumerApps,US-WestCoast,2014,3,0,0.688,Series B,30142815.69,42,False,False,-1
SU-10894,AI/ML,India,2019,5,1,0.245,Pre-Seed,159893.75,42,False,False,-1
SU-10895,Marketplace,SEA,2022,2,1,0.725,Series A,16032760.82,42,False,False,-1
SU-10896,ConsumerApps,SEA,2017,5,3,0.181,Series B,30106946.03,42,False,False,-1
SU-10897,EdTech,LatAm,2020,5,0,0.057,Seed,1248939.21,26,True,False,25
SU-10898,ClimateTech,US-Other,2019,5,0,0.563,Seed,1288093.58,42,False,False,-1
SU-10899,E-commerce,US-WestCoast,2015,3,3,0.176,Seed,1580800.34,42,False,False,-1
SU-10900,AI/ML,SEA,2021,5,0,0.787,Series A,7107665.11,29,True,False,28
SU-10901,DeepTech,SEA,2017,4,2,0.223,Series A,5023220.46,42,False,False,-1
SU-10902,AI/ML,LatAm,2022,4,1,0.627,Series C+,50537159.57,42,False,False,-1
SU-10903,Fintech,SEA,2021,4,2,0.737,Series A,8255833.0,42,False,False,-1
SU-10904,Marketplace,US-Other,2018,2,0,0.418,Pre-Seed,252342.92,17,True,False,16
SU-10905,Marketplace,US-WestCoast,2022,3,0,0.399,Seed,1426206.55,42,False,False,-1
SU-10906,DeepTech,US-WestCoast,2022,4,0,0.547,Series A,6511471.51,42,False,False,-1
SU-10907,Marketplace,US-EastCoast,2020,5,0,0.342,Pre-Seed,195153.77,39,True,False,38
SU-10908,EdTech,US-Other,2015,2,0,0.221,Seed,2159676.11,32,True,False,31
SU-10909,SaaS,US-Other,2017,2,0,0.477,Seed,1611692.67,30,True,False,29
SU-10910,Marketplace,Europe,2022,2,1,0.509,Series A,5052498.69,42,False,False,-1
SU-10911,HealthTech,US-EastCoast,2016,5,0,0.673,Series A,4396757.28,42,False,False,-1
SU-10912,DeepTech,US-WestCoast,2014,2,0,0.648,Series B,25110077.96,17,True,False,16
SU-10913,EdTech,US-EastCoast,2015,3,2,0.316,Series A,7019396.09,42,False,False,-1
SU-10914,Marketplace,India,2014,5,1,0.613,Seed,2792250.39,39,False,True,38
SU-10915,EdTech,US-Other,2014,3,0,0.725,Seed,813783.47,29,True,False,28
SU-10916,SaaS,US-WestCoast,2014,2,1,0.755,Pre-Seed,253655.31,42,False,False,-1
SU-10917,ConsumerApps,SEA,2019,2,1,0.792,Series B,25439082.25,42,False,False,-1
SU-10918,AI/ML,India,2018,3,0,0.772,Series A,15789832.32,14,True,False,13
SU-10919,HealthTech,LatAm,2014,1,1,0.564,Series A,8078449.06,28,True,False,27
SU-10920,Fintech,US-WestCoast,2021,5,1,0.706,Pre-Seed,146383.54,42,False,False,-1
SU-10921,Marketplace,US-WestCoast,2018,2,0,0.438,Pre-Seed,316235.05,24,True,False,23
SU-10922,E-commerce,Europe,2015,2,0,0.391,Pre-Seed,430763.94,42,False,False,-1
SU-10923,DeepTech,US-WestCoast,2015,3,1,0.233,Series C+,98758863.69,23,True,False,22
SU-10924,ConsumerApps,US-EastCoast,2017,3,1,0.891,Seed,1035468.04,42,False,False,-1
SU-10925,EdTech,SEA,2022,3,1,0.49,Seed,1589743.17,42,False,False,-1
SU-10926,ClimateTech,US-EastCoast,2014,2,1,0.392,Series B,27802329.37,42,False,False,-1
SU-10927,Fintech,India,2017,1,1,0.74,Seed,2573672.23,22,True,False,21
SU-10928,EdTech,US-EastCoast,2014,3,1,0.666,Seed,2475717.46,42,False,False,-1
SU-10929,Fintech,US-Other,2014,2,0,0.779,Seed,1621900.14,42,False,False,-1
SU-10930,E-commerce,US-WestCoast,2015,4,1,0.494,Series A,12437883.28,16,True,False,15
SU-10931,DeepTech,US-WestCoast,2017,2,0,0.826,Seed,1094805.96,42,False,False,-1
SU-10932,AI/ML,Europe,2018,2,0,0.253,Seed,876046.82,42,False,False,-1
SU-10933,ClimateTech,SEA,2017,4,2,0.605,Seed,1245661.04,42,False,False,-1
SU-10934,AI/ML,US-Other,2020,2,0,0.406,Series A,8186016.39,30,True,False,29
SU-10935,Marketplace,SEA,2018,3,1,0.734,Pre-Seed,155981.05,42,False,False,-1
SU-10936,DeepTech,US-WestCoast,2021,1,0,0.259,Pre-Seed,254757.54,42,False,False,-1
SU-10937,ClimateTech,US-EastCoast,2021,2,0,0.614,Series A,6567517.11,14,True,False,13
SU-10938,E-commerce,LatAm,2021,2,1,0.542,Pre-Seed,202974.54,42,False,False,-1
SU-10939,Marketplace,India,2017,4,0,0.216,Pre-Seed,326646.19,20,True,False,19
SU-10940,HealthTech,US-WestCoast,2014,3,1,0.067,Pre-Seed,223199.07,42,False,False,-1
SU-10941,SaaS,SEA,2022,3,0,0.79,Pre-Seed,112916.56,42,False,False,-1
SU-10942,HealthTech,US-Other,2018,4,2,0.428,Seed,1276480.56,42,False,False,-1
SU-10943,E-commerce,Europe,2022,2,0,0.331,Seed,1723083.4,42,False,False,-1
SU-10944,ConsumerApps,US-WestCoast,2021,3,1,0.568,Series A,4547304.96,42,False,False,-1
SU-10945,HealthTech,Europe,2016,3,1,0.194,Series A,8982681.5,23,False,True,22
SU-10946,Marketplace,US-EastCoast,2017,2,1,0.301,Pre-Seed,141346.16,42,False,False,-1
SU-10947,HealthTech,Europe,2020,4,0,0.189,Seed,1723490.25,18,True,False,17
SU-10948,Fintech,US-EastCoast,2022,3,0,0.572,Series A,5008937.5,32,False,True,31
SU-10949,ClimateTech,SEA,2017,4,0,0.503,Seed,1254513.13,42,False,False,-1
SU-10950,ConsumerApps,Europe,2017,2,1,0.844,Pre-Seed,232397.97,42,False,False,-1
SU-10951,SaaS,US-WestCoast,2017,1,0,0.46,Pre-Seed,301713.79,20,True,False,19
SU-10952,E-commerce,US-EastCoast,2015,3,0,0.709,Series C+,48378467.78,42,False,False,-1
SU-10953,E-commerce,India,2020,2,0,0.346,Series B,18027906.58,27,True,False,26
SU-10954,E-commerce,US-WestCoast,2020,4,1,0.649,Seed,927179.79,42,False,False,-1
SU-10955,HealthTech,US-EastCoast,2019,4,3,0.336,Series A,6737969.82,41,False,True,40
SU-10956,ClimateTech,SEA,2020,4,1,0.882,Series B,25744869.04,4,False,True,3
SU-10957,ClimateTech,US-Other,2017,5,0,0.854,Pre-Seed,274329.13,42,False,False,-1
SU-10958,Fintech,SEA,2016,5,2,0.485,Seed,1976147.75,42,False,False,-1
SU-10959,E-commerce,India,2018,2,0,0.157,Series A,6555616.3,24,True,False,23
SU-10960,EdTech,US-WestCoast,2022,3,0,0.279,Pre-Seed,374960.39,30,True,False,29
SU-10961,ClimateTech,LatAm,2017,1,1,0.802,Series A,5799451.51,42,False,False,-1
SU-10962,E-commerce,LatAm,2017,2,1,0.401,Series B,34390139.14,31,False,True,30
SU-10963,DeepTech,Europe,2019,5,1,0.522,Series B,33229115.28,20,True,False,19
SU-10964,AI/ML,India,2019,1,0,0.409,Pre-Seed,285359.24,42,False,False,-1
SU-10965,ClimateTech,US-Other,2014,3,0,0.675,Seed,1100368.89,42,False,False,-1
SU-10966,SaaS,US-EastCoast,2020,4,1,0.474,Pre-Seed,259738.83,42,False,False,-1
SU-10967,ClimateTech,India,2017,5,0,0.132,Series C+,91850290.35,32,True,False,31
SU-10968,ConsumerApps,Europe,2020,2,0,0.665,Series A,6372943.17,42,False,False,-1
SU-10969,ClimateTech,US-EastCoast,2018,2,0,0.248,Series B,22141427.32,19,True,False,18
SU-10970,ClimateTech,Europe,2022,1,1,0.552,Seed,1358137.6,18,True,False,17
SU-10971,E-commerce,US-WestCoast,2018,1,0,0.419,Seed,1979817.99,42,False,False,-1
SU-10972,AI/ML,Europe,2018,5,0,0.565,Seed,2110591.07,42,False,False,-1
SU-10973,AI/ML,Europe,2014,3,0,0.409,Series B,15896550.44,39,True,False,38
SU-10974,ClimateTech,LatAm,2017,1,0,0.465,Series A,6879102.03,42,False,False,-1
SU-10975,Marketplace,US-Other,2015,2,1,0.855,Pre-Seed,166780.63,22,True,False,21
SU-10976,HealthTech,SEA,2019,5,3,0.549,Seed,548416.38,29,True,False,28
SU-10977,ConsumerApps,India,2020,3,0,0.304,Seed,1644700.11,29,True,False,28
SU-10978,AI/ML,SEA,2019,5,1,0.836,Pre-Seed,364071.49,42,False,False,-1
SU-10979,EdTech,US-Other,2018,3,2,0.459,Series A,5946897.78,42,False,False,-1
SU-10980,SaaS,US-WestCoast,2018,3,0,0.331,Series A,13281635.17,27,True,False,26
SU-10981,Marketplace,US-EastCoast,2022,1,0,0.334,Seed,1217469.54,42,False,False,-1
SU-10982,EdTech,US-EastCoast,2018,2,0,0.244,Pre-Seed,150097.39,42,False,False,-1
SU-10983,Marketplace,US-WestCoast,2017,2,0,0.73,Pre-Seed,199962.1,35,True,False,34
SU-10984,AI/ML,US-EastCoast,2015,4,2,0.499,Pre-Seed,594081.46,42,False,False,-1
SU-10985,SaaS,Europe,2022,2,0,0.574,Series B,14564166.94,17,True,False,16
SU-10986,EdTech,Europe,2017,2,1,0.38,Seed,986799.15,22,True,False,21
SU-10987,ConsumerApps,US-WestCoast,2019,3,0,0.39,Series A,7750282.88,42,False,False,-1
SU-10988,EdTech,US-WestCoast,2015,4,2,0.277,Series A,10036050.67,42,False,False,-1
SU-10989,Fintech,US-Other,2016,3,1,0.727,Seed,943344.7,23,True,False,22
SU-10990,EdTech,LatAm,2017,2,1,0.631,Series A,8026185.57,42,False,False,-1
SU-10991,DeepTech,US-WestCoast,2015,3,0,0.523,Pre-Seed,426816.49,42,False,False,-1
SU-10992,AI/ML,US-WestCoast,2019,3,1,0.257,Pre-Seed,335612.31,19,True,False,18
SU-10993,Fintech,India,2017,2,0,0.443,Seed,1584323.75,19,True,False,18
SU-10994,DeepTech,LatAm,2022,4,2,0.353,Series B,27130133.51,42,False,False,-1
SU-10995,DeepTech,India,2018,5,1,0.686,Seed,1635535.21,20,True,False,19
SU-10996,AI/ML,SEA,2022,3,1,0.915,Seed,1399468.49,42,False,False,-1
SU-10997,DeepTech,US-WestCoast,2020,1,0,0.814,Series A,7072724.05,31,True,False,30
SU-10998,HealthTech,LatAm,2018,4,0,0.502,Seed,1677082.9,42,False,False,-1
SU-10999,Fintech,US-WestCoast,2014,2,0,0.463,Pre-Seed,272249.66,16,True,False,15
SU-11000,Marketplace,Europe,2016,5,1,0.843,Pre-Seed,177973.06,18,True,False,17
SU-11001,ConsumerApps,Europe,2021,1,0,0.378,Seed,2590022.21,28,True,False,27
SU-11002,SaaS,US-WestCoast,2020,2,0,0.497,Pre-Seed,187873.71,17,True,False,16
SU-11003,E-commerce,SEA,2022,5,0,0.808,Seed,1137112.19,42,False,False,-1
SU-11004,AI/ML,US-Other,2018,1,0,0.468,Series A,8159531.42,17,True,False,16
SU-11005,DeepTech,India,2016,3,0,0.714,Pre-Seed,278215.72,42,False,False,-1
SU-11006,DeepTech,US-WestCoast,2021,2,1,0.711,Series A,10724795.81,42,False,False,-1
SU-11007,ClimateTech,LatAm,2022,3,0,0.825,Series A,11963682.51,15,True,False,14
SU-11008,ClimateTech,India,2019,3,0,0.853,Seed,1628374.32,42,False,False,-1
SU-11009,Fintech,US-EastCoast,2017,5,0,0.147,Seed,1899948.23,42,False,False,-1
SU-11010,Marketplace,Europe,2021,2,0,0.445,Pre-Seed,172574.9,42,False,False,-1
SU-11011,Marketplace,Europe,2016,3,0,0.06,Seed,1652312.64,42,False,False,-1
SU-11012,EdTech,SEA,2014,3,0,0.401,Seed,2223289.07,42,False,False,-1
SU-11013,E-commerce,US-Other,2015,5,1,0.407,Series B,44136425.91,42,False,False,-1
SU-11014,HealthTech,US-EastCoast,2018,3,0,0.847,Series A,8205958.94,26,True,False,25
SU-11015,SaaS,US-Other,2021,4,0,0.345,Seed,1516652.72,42,False,False,-1
SU-11016,Fintech,US-WestCoast,2014,2,0,0.795,Series A,8835756.69,42,False,False,-1
SU-11017,DeepTech,India,2022,2,0,0.5,Series B,25735915.88,42,False,False,-1
SU-11018,ConsumerApps,SEA,2022,1,0,0.418,Pre-Seed,189574.25,23,True,False,22
SU-11019,DeepTech,India,2014,4,2,0.457,Pre-Seed,266101.09,42,False,False,-1
SU-11020,ClimateTech,US-Other,2018,4,1,0.698,Seed,1572018.82,42,False,False,-1
SU-11021,AI/ML,India,2021,4,0,0.214,Pre-Seed,179232.98,42,False,False,-1
SU-11022,Marketplace,India,2021,2,0,0.889,Pre-Seed,422699.72,27,True,False,26
SU-11023,E-commerce,India,2020,5,2,0.725,Series B,14751484.6,28,True,False,27
SU-11024,AI/ML,US-EastCoast,2014,5,1,0.766,Pre-Seed,260544.72,42,False,False,-1
SU-11025,Fintech,US-WestCoast,2019,5,0,0.549,Seed,1303875.62,42,False,False,-1
SU-11026,AI/ML,US-EastCoast,2014,4,1,0.373,Pre-Seed,202900.6,42,False,False,-1
SU-11027,EdTech,US-Other,2019,4,1,0.269,Pre-Seed,282740.64,42,False,False,-1
SU-11028,E-commerce,India,2017,3,0,0.591,Series B,28111389.29,34,True,False,33
SU-11029,ConsumerApps,US-EastCoast,2014,3,0,0.431,Series C+,114895194.52,42,False,False,-1
SU-11030,SaaS,SEA,2020,3,0,0.418,Pre-Seed,329715.07,42,False,False,-1
SU-11031,SaaS,India,2019,3,0,0.486,Series A,14031924.52,18,True,False,17
SU-11032,ClimateTech,India,2019,4,1,0.701,Series A,7892502.67,20,True,False,19
SU-11033,AI/ML,US-EastCoast,2022,3,0,0.765,Seed,1638087.49,20,True,False,19
SU-11034,EdTech,India,2022,5,0,0.577,Series C+,36496147.7,37,True,False,36
SU-11035,HealthTech,India,2014,1,0,0.675,Seed,1670183.71,42,False,False,-1
SU-11036,AI/ML,SEA,2017,2,0,0.388,Series A,8431049.92,42,False,False,-1
SU-11037,SaaS,US-EastCoast,2018,5,1,0.238,Series A,10767043.36,42,False,False,-1
SU-11038,E-commerce,US-EastCoast,2022,3,0,0.535,Seed,788339.84,42,False,False,-1
SU-11039,ClimateTech,US-WestCoast,2016,2,0,0.24,Seed,1901004.25,15,True,False,14
SU-11040,HealthTech,US-EastCoast,2022,5,1,0.849,Series A,4377454.75,42,False,False,-1
SU-11041,AI/ML,US-Other,2015,3,1,0.484,Series A,8985303.93,42,False,False,-1
SU-11042,EdTech,US-EastCoast,2016,1,0,0.545,Seed,1231150.58,23,True,False,22
SU-11043,EdTech,US-EastCoast,2014,5,1,0.788,Series A,7509584.66,42,False,False,-1
SU-11044,Marketplace,US-Other,2021,4,1,0.374,Pre-Seed,241994.49,42,False,False,-1
SU-11045,Marketplace,SEA,2017,4,0,0.665,Pre-Seed,335686.82,22,True,False,21
SU-11046,HealthTech,Europe,2014,1,0,0.602,Series A,5499234.82,15,True,False,14
SU-11047,EdTech,Europe,2018,5,1,0.432,Seed,2197109.92,42,False,False,-1
SU-11048,AI/ML,Europe,2019,3,0,0.432,Series B,23256451.89,42,False,False,-1
SU-11049,EdTech,India,2020,1,0,0.37,Pre-Seed,227283.13,42,False,False,-1
SU-11050,E-commerce,US-EastCoast,2015,1,0,0.355,Series A,8264604.95,42,False,False,-1
SU-11051,AI/ML,Europe,2017,1,0,0.516,Seed,535317.33,42,False,False,-1
SU-11052,ConsumerApps,US-Other,2019,3,0,0.265,Series A,11850273.01,16,True,False,15
SU-11053,ConsumerApps,US-EastCoast,2015,3,0,0.251,Pre-Seed,225428.66,38,True,False,37
SU-11054,Fintech,SEA,2019,3,0,0.598,Seed,1363822.06,42,True,False,41
SU-11055,ClimateTech,US-WestCoast,2021,3,1,0.702,Seed,2397917.55,18,True,False,17
SU-11056,ConsumerApps,Europe,2022,4,1,0.801,Seed,2736545.44,17,True,False,16
SU-11057,SaaS,India,2020,4,1,0.268,Pre-Seed,242266.46,18,True,False,17
SU-11058,HealthTech,Europe,2022,4,2,0.74,Seed,1819958.52,42,False,False,-1
SU-11059,ConsumerApps,Europe,2014,4,3,0.745,Seed,1297098.11,42,False,False,-1
SU-11060,SaaS,Europe,2018,4,1,0.49,Pre-Seed,225988.54,23,True,False,22
SU-11061,HealthTech,US-EastCoast,2022,2,2,0.139,Series A,13734210.57,42,False,False,-1
SU-11062,Marketplace,Europe,2020,2,0,0.639,Pre-Seed,294108.36,20,True,False,19
SU-11063,ClimateTech,Europe,2020,2,0,0.379,Series A,7017174.2,21,True,False,20
SU-11064,DeepTech,Europe,2014,2,0,0.635,Series B,17602191.47,23,True,False,22
SU-11065,AI/ML,Europe,2021,4,0,0.684,Seed,2648566.76,42,False,False,-1
SU-11066,ClimateTech,US-EastCoast,2022,2,1,0.118,Seed,1095273.94,42,False,False,-1
SU-11067,EdTech,US-WestCoast,2015,1,0,0.179,Seed,2976890.51,24,True,False,23
SU-11068,ConsumerApps,US-WestCoast,2015,4,3,0.382,Series C+,52803397.87,15,True,False,14
SU-11069,AI/ML,Europe,2019,2,0,0.293,Pre-Seed,204006.77,42,False,False,-1
SU-11070,HealthTech,US-Other,2019,4,2,0.581,Pre-Seed,249499.98,42,False,False,-1
SU-11071,SaaS,US-WestCoast,2019,3,1,0.77,Pre-Seed,250235.56,21,True,False,20
SU-11072,SaaS,India,2018,2,1,0.744,Series A,8457990.92,40,False,True,39
SU-11073,AI/ML,US-WestCoast,2018,3,0,0.842,Series A,13420753.09,42,False,False,-1
SU-11074,AI/ML,SEA,2017,2,0,0.253,Seed,1949666.28,42,False,False,-1
SU-11075,E-commerce,Europe,2018,2,0,0.619,Seed,1996021.55,42,False,False,-1
SU-11076,DeepTech,India,2015,4,2,0.208,Series A,7852878.76,18,True,False,17
SU-11077,ClimateTech,India,2015,2,1,0.879,Series A,8466002.02,42,False,False,-1
SU-11078,HealthTech,SEA,2019,5,0,0.768,Seed,1149617.87,42,False,False,-1
SU-11079,EdTech,Europe,2016,3,1,0.854,Seed,2587359.79,29,True,False,28
SU-11080,ConsumerApps,Europe,2022,3,1,0.297,Series A,9407240.34,42,False,False,-1
SU-11081,HealthTech,US-EastCoast,2022,3,1,0.805,Pre-Seed,206207.57,42,False,False,-1
SU-11082,DeepTech,US-Other,2016,4,2,0.381,Series A,10311077.12,42,False,False,-1
SU-11083,ClimateTech,Europe,2022,4,1,0.026,Seed,1191925.4,42,False,False,-1
SU-11084,SaaS,Europe,2020,5,0,0.726,Seed,743798.4,22,True,False,21
SU-11085,SaaS,US-EastCoast,2015,5,1,0.398,Series A,6840664.39,42,False,False,-1
SU-11086,Marketplace,US-Other,2022,2,0,0.708,Seed,1273299.42,34,True,False,33
SU-11087,DeepTech,Europe,2016,4,1,0.093,Pre-Seed,111175.83,42,False,False,-1
SU-11088,HealthTech,LatAm,2016,5,0,0.766,Seed,1316517.65,42,False,False,-1
SU-11089,ClimateTech,SEA,2019,4,2,0.413,Series A,8357933.51,42,False,False,-1
SU-11090,EdTech,US-WestCoast,2021,2,0,0.709,Series A,5023420.42,42,False,False,-1
SU-11091,HealthTech,Europe,2019,3,0,0.411,Seed,1443610.86,20,True,False,19
SU-11092,ConsumerApps,SEA,2015,2,0,0.282,Series A,11099384.44,42,False,False,-1
SU-11093,HealthTech,Europe,2021,5,0,0.154,Pre-Seed,327830.36,22,True,False,21
SU-11094,AI/ML,US-Other,2022,2,0,0.33,Pre-Seed,184462.43,42,False,False,-1
SU-11095,E-commerce,SEA,2022,3,1,0.334,Series A,6471839.3,42,False,False,-1
SU-11096,Marketplace,SEA,2016,5,0,0.516,Pre-Seed,140927.9,42,False,False,-1
SU-11097,Fintech,US-WestCoast,2020,2,0,0.728,Series A,6810169.59,38,True,False,37
SU-11098,Marketplace,US-EastCoast,2016,3,0,0.263,Seed,793848.47,42,False,False,-1
SU-11099,SaaS,Europe,2022,4,0,0.81,Seed,1733477.36,42,False,False,-1
SU-11100,Marketplace,India,2015,1,0,0.744,Series B,31007059.58,28,True,False,27
SU-11101,Fintech,Europe,2017,3,1,0.783,Pre-Seed,226028.71,21,True,False,20
SU-11102,HealthTech,US-WestCoast,2020,3,0,0.619,Seed,1891163.23,23,True,False,22
SU-11103,SaaS,Europe,2018,4,0,0.698,Pre-Seed,241171.31,21,True,False,20
SU-11104,SaaS,US-EastCoast,2022,5,0,0.762,Seed,1170162.47,16,True,False,15
SU-11105,ConsumerApps,US-WestCoast,2016,2,1,0.714,Series A,7866688.66,16,True,False,15
SU-11106,Marketplace,SEA,2015,2,0,0.487,Pre-Seed,238972.48,28,True,False,27
SU-11107,ClimateTech,India,2014,1,0,0.407,Series B,43449411.11,25,True,False,24
SU-11108,SaaS,India,2018,4,2,0.415,Series C+,85363958.13,42,False,False,-1
SU-11109,Fintech,US-EastCoast,2016,2,0,0.751,Series C+,103657558.21,40,False,True,39
SU-11110,HealthTech,US-WestCoast,2020,1,0,0.317,Pre-Seed,238580.61,42,False,False,-1
SU-11111,ConsumerApps,US-Other,2021,1,1,0.785,Series C+,94697152.69,25,False,True,24
SU-11112,AI/ML,US-Other,2016,3,0,0.19,Seed,1649086.11,18,True,False,17
SU-11113,EdTech,Europe,2019,2,0,0.774,Seed,1975412.0,25,True,False,24
SU-11114,ConsumerApps,US-EastCoast,2017,3,2,0.448,Seed,973793.66,42,False,False,-1
SU-11115,ConsumerApps,US-WestCoast,2021,1,1,0.878,Series A,22530246.06,18,True,False,17
SU-11116,ConsumerApps,Europe,2014,4,0,0.539,Pre-Seed,243370.76,42,False,False,-1
SU-11117,Fintech,SEA,2016,2,1,0.185,Seed,1439404.88,42,False,False,-1
SU-11118,ClimateTech,Europe,2014,3,0,0.425,Seed,987773.27,42,False,False,-1
SU-11119,ConsumerApps,Europe,2019,4,1,0.12,Series B,11787065.51,42,False,False,-1
SU-11120,Fintech,Europe,2015,4,0,0.284,Seed,1587218.18,42,False,False,-1
SU-11121,ConsumerApps,US-EastCoast,2018,3,1,0.031,Pre-Seed,384939.55,42,False,False,-1
SU-11122,EdTech,US-WestCoast,2016,3,0,0.131,Series B,20279349.45,17,True,False,16
SU-11123,DeepTech,Europe,2015,4,1,0.931,Pre-Seed,176601.78,25,True,False,24
SU-11124,Marketplace,SEA,2020,4,2,0.179,Series A,11214681.25,42,False,False,-1
SU-11125,Marketplace,US-Other,2018,5,1,0.302,Seed,2414261.98,20,True,False,19
SU-11126,EdTech,SEA,2018,1,0,0.312,Seed,1614757.54,42,False,False,-1
SU-11127,AI/ML,India,2016,4,0,0.579,Series B,53339951.84,41,False,True,40
SU-11128,HealthTech,SEA,2017,2,0,0.371,Series A,11716386.8,26,True,False,25
SU-11129,EdTech,US-WestCoast,2016,4,1,0.258,Pre-Seed,390273.4,25,True,False,24
SU-11130,Fintech,India,2016,1,0,0.284,Seed,2359432.73,42,False,False,-1
SU-11131,AI/ML,India,2014,5,2,0.61,Pre-Seed,221357.37,42,False,False,-1
SU-11132,Fintech,India,2017,2,0,0.633,Series A,6786457.54,42,True,False,41
SU-11133,DeepTech,Europe,2017,2,0,0.435,Series A,12607149.49,42,False,False,-1
SU-11134,E-commerce,US-EastCoast,2021,3,0,0.536,Seed,3761063.03,17,True,False,16
SU-11135,Fintech,SEA,2018,3,0,0.231,Seed,1887144.12,33,True,False,32
SU-11136,AI/ML,SEA,2022,3,0,0.266,Seed,1289127.06,28,True,False,27
SU-11137,EdTech,Europe,2018,4,2,0.312,Series A,8424939.11,16,True,False,15
SU-11138,AI/ML,US-Other,2017,4,1,0.503,Seed,2422386.43,42,False,False,-1
SU-11139,E-commerce,US-WestCoast,2020,2,2,0.324,Series C+,60762639.06,42,False,False,-1
SU-11140,AI/ML,US-Other,2018,5,1,0.58,Seed,1452530.72,42,False,False,-1
SU-11141,AI/ML,SEA,2017,5,1,0.29,Pre-Seed,212672.12,42,False,False,-1
SU-11142,ClimateTech,SEA,2018,5,1,0.65,Series B,18114301.3,42,False,False,-1
SU-11143,Marketplace,LatAm,2021,3,1,0.391,Pre-Seed,189340.81,27,True,False,26
SU-11144,Fintech,LatAm,2016,5,1,0.319,Pre-Seed,369341.35,41,True,False,40
SU-11145,ClimateTech,US-Other,2017,2,0,0.247,Series A,5685033.77,42,False,False,-1
SU-11146,HealthTech,SEA,2014,5,1,0.38,Pre-Seed,288043.81,42,False,False,-1
SU-11147,ClimateTech,Europe,2017,4,1,0.693,Seed,2389996.55,42,False,False,-1
SU-11148,Marketplace,US-EastCoast,2022,4,1,0.184,Series B,21033392.22,42,False,False,-1
SU-11149,Fintech,US-EastCoast,2014,5,1,0.232,Pre-Seed,252629.74,42,False,False,-1
SU-11150,EdTech,US-Other,2017,5,1,0.339,Seed,1279980.1,42,False,False,-1
SU-11151,E-commerce,Europe,2019,1,0,0.443,Pre-Seed,387107.61,42,False,False,-1
SU-11152,HealthTech,Europe,2015,4,0,0.489,Pre-Seed,328353.7,42,False,False,-1
SU-11153,AI/ML,LatAm,2022,4,0,0.86,Pre-Seed,483100.17,42,False,False,-1
SU-11154,EdTech,India,2014,3,0,0.282,Seed,1672467.14,42,False,False,-1
SU-11155,AI/ML,SEA,2016,5,3,0.513,Seed,1176545.19,42,False,False,-1
SU-11156,AI/ML,SEA,2019,5,1,0.261,Series A,12803261.36,28,True,False,27
SU-11157,AI/ML,LatAm,2020,5,0,0.462,Series A,7703411.73,42,False,False,-1
SU-11158,ClimateTech,Europe,2019,2,0,0.357,Series A,5612575.78,26,True,False,25
SU-11159,ClimateTech,LatAm,2016,2,0,0.213,Series B,25909478.02,26,True,False,25
SU-11160,EdTech,US-EastCoast,2015,5,1,0.643,Seed,1282256.09,19,True,False,18
SU-11161,ConsumerApps,US-EastCoast,2016,5,1,0.626,Series C+,64501359.91,24,True,False,23
SU-11162,DeepTech,India,2016,3,1,0.78,Seed,1470245.62,42,False,False,-1
SU-11163,ConsumerApps,US-WestCoast,2014,1,0,0.929,Seed,1482133.86,42,False,False,-1
SU-11164,SaaS,India,2018,3,1,0.298,Series A,5751453.13,42,False,False,-1
SU-11165,HealthTech,US-EastCoast,2019,1,0,0.496,Seed,1666198.67,18,True,False,17
